transaction_id,merchant_id,merchant_type,timestamp,hour,day_of_week,amount,location,device_id,is_new_device,transaction_count_1h,transaction_count_24h,amount_vs_avg_ratio,location_mismatch,is_fraud,fraud_type
TXN162823,UKM001,food,2025-08-21 02:44:00,2,3,145046.17,Surabaya,DEV_0008,0,8,31,1.0671652072837394,0,0,none
TXN396059,UKM004,grocery,2025-01-02 14:06:00,14,3,8510.64,Medan,DEV_0013,0,3,18,0.9645374663287162,0,0,none
TXN698089,UKM005,beauty,2025-10-15 15:23:00,15,2,473548.41,Jakarta,DEV_0026,0,1,37,0.9349623904936212,0,0,none
TXN120802,UKM005,beauty,2025-04-26 14:43:00,14,5,46800.69,Jakarta,DEV_0041,0,4,29,1.261053452424031,0,0,none
TXN500048,UKM002,retail,2025-04-07 09:17:00,9,0,233004.74,Solo,DEV_0035,0,2,35,1.004508325086129,0,0,none
TXN969331,UKM002,retail,2025-07-11 02:40:00,2,4,59830.28,Solo,DEV_0023,0,1,34,0.7065235185818568,0,0,none
TXN406937,UKM002,retail,2025-03-20 09:50:00,9,3,659801.67,Solo,DEV_0035,0,6,22,0.39552963024801757,0,0,none
TXN260765,UKM002,retail,2025-04-13 04:33:00,4,6,73553.8,Solo,DEV_0031,0,4,5,1.2107599941801568,0,0,none
TXN182490,UKM003,service,2025-11-14 10:12:00,10,4,26617.37,Bandung,DEV_0009,0,2,14,1.4481129277016602,0,0,none
TXN427704,UKM001,food,2025-02-18 10:27:00,10,1,630291.6,Surabaya,DEV_0002,0,6,14,0.6626073724486392,0,0,none
TXN150525,UKM005,beauty,2025-12-25 07:45:00,7,3,91790.43,Jakarta,DEV_0041,0,6,5,1.4482015743122638,0,0,none
TXN602248,UKM001,food,2025-12-19 03:46:00,3,4,130371.22,Surabaya,DEV_0041,0,3,40,0.8538314307659343,0,0,none
TXN825007,UKM005,beauty,2025-11-25 20:19:00,20,1,287073.74,Jakarta,DEV_0030,0,2,20,0.5788998081848418,0,0,none
TXN297133,UKM002,retail,2025-04-16 12:22:00,12,2,3088043.39,Solo,DEV_0039,0,8,36,1.1406934234445403,0,0,none
TXN444107,UKM002,retail,2025-08-25 00:59:00,0,0,311496.57,Solo,DEV_0031,0,5,21,0.7888251023753367,0,0,none
TXN734534,UKM001,food,2025-12-04 19:46:00,19,3,588445.03,Surabaya,DEV_0002,0,1,6,0.9833245987268635,0,0,none
TXN626584,UKM001,food,2025-04-19 04:25:00,4,5,208251.64,Surabaya,DEV_0018,0,6,8,0.9331837897670179,0,0,none
TXN135108,UKM004,grocery,2025-04-01 09:00:00,9,1,113703.19,Medan,DEV_0030,0,1,17,1.1612386260175604,0,0,none
TXN387150,UKM001,food,2025-05-26 05:07:00,5,0,1255227.36,Surabaya,DEV_0161,1,8,19,1.059604002864222,1,1,identity_theft
TXN512586,UKM002,retail,2025-05-22 22:03:00,22,3,100275.8,Solo,DEV_0023,0,8,26,0.7592709880405489,0,0,none
TXN193724,UKM002,retail,2025-04-23 22:40:00,22,2,181390.04,Solo,DEV_0031,0,3,33,0.47711574085400055,0,0,none
TXN618893,UKM003,service,2025-01-12 06:05:00,6,6,336348.9,Bandung,DEV_0001,0,7,32,1.1261610117712209,0,0,none
TXN427359,UKM003,service,2025-10-06 22:37:00,22,0,1472120.73,Bandung,DEV_0001,0,4,21,1.154715885751041,0,0,none
TXN323582,UKM005,beauty,2025-08-29 10:41:00,10,4,192952.85,Jakarta,DEV_0015,0,2,33,1.1111506032484275,0,0,none
TXN273616,UKM002,retail,2025-06-20 22:01:00,22,4,104680.63,Solo,DEV_0023,0,5,24,1.290630968704406,0,0,none
TXN766110,UKM003,service,2025-06-08 05:31:00,5,6,135064.13,Bandung,DEV_0006,0,4,32,0.6896206121180035,0,0,none
TXN399172,UKM003,service,2025-11-06 09:44:00,9,3,580939.85,Bandung,DEV_0006,0,4,37,1.623203031870986,0,0,none
TXN703075,UKM001,food,2025-04-18 13:33:00,13,4,4534380.16,Surabaya,DEV_0173,1,6,11,0.8170297711384233,1,1,identity_theft
TXN721447,UKM004,grocery,2025-01-20 03:18:00,3,0,115097.81,Medan,DEV_0030,0,5,36,1.6396439380431103,0,0,none
TXN984589,UKM005,beauty,2025-07-19 04:21:00,4,5,139734.79,Jakarta,DEV_0041,0,6,10,1.0394846119818226,0,0,none
TXN108807,UKM004,grocery,2025-01-01 09:56:00,9,2,263574.03,Medan,DEV_0042,0,4,15,0.8255670740971729,0,0,none
TXN683761,UKM001,food,2025-06-03 08:03:00,8,1,257304.07,Surabaya,DEV_0016,0,3,32,1.531240190690653,0,0,none
TXN610515,UKM003,service,2025-03-07 11:41:00,11,4,193342.27,Bandung,DEV_0043,0,1,22,1.4032853725703789,0,0,none
TXN836641,UKM003,service,2025-04-03 20:26:00,20,3,507089.62,Bandung,DEV_0031,0,5,34,0.9641323730120812,0,0,none
TXN117728,UKM002,retail,2025-06-18 13:17:00,13,2,659435.25,Solo,DEV_0031,0,2,29,0.8207563425926789,0,0,none
TXN316300,UKM002,retail,2025-08-13 12:48:00,12,2,788613.39,Solo,DEV_0039,0,5,15,1.3374330159957437,0,0,none
TXN572630,UKM005,beauty,2025-05-23 00:59:00,0,4,2382749.2,Jakarta,DEV_0030,0,19,31,14.885320035204561,0,1,card_fraud
TXN204986,UKM002,retail,2025-11-05 19:54:00,19,2,327251.54,Solo,DEV_0023,0,2,11,0.5853947293922688,0,0,none
TXN806317,UKM004,grocery,2025-03-07 10:15:00,10,4,340329.08,Medan,DEV_0013,0,2,22,0.38969323963469116,0,0,none
TXN381427,UKM005,beauty,2025-12-20 15:44:00,15,5,279003.18,Jakarta,DEV_0047,0,8,26,0.7115431938012358,0,0,none
TXN669793,UKM005,beauty,2025-05-30 16:22:00,16,4,135893.71,Jakarta,DEV_0041,0,5,36,1.286249354257277,0,0,none
TXN511501,UKM005,beauty,2025-04-19 13:04:00,13,5,126021.81,Jakarta,DEV_0047,0,6,5,1.438597849260496,0,0,none
TXN440276,UKM004,grocery,2025-09-24 17:20:00,17,2,627321.15,Medan,DEV_0042,0,7,22,1.1519603174157753,0,0,none
TXN367062,UKM002,retail,2025-12-30 10:22:00,10,1,199425.67,Solo,DEV_0039,0,7,9,1.0999691604970065,0,0,none
TXN313814,UKM005,beauty,2025-08-20 01:23:00,1,2,209773.58,Jakarta,DEV_0015,0,1,20,1.3073055369579896,0,0,none
TXN378017,UKM003,service,2025-09-01 09:01:00,9,0,2973671.56,Bandung,DEV_0001,0,1,35,0.9708066547895227,0,0,none
TXN548996,UKM003,service,2025-06-02 19:28:00,19,0,54537.38,Bandung,DEV_0009,0,3,21,0.9134401297954612,0,0,none
TXN350786,UKM001,food,2025-08-18 07:34:00,7,0,61456.5,Surabaya,DEV_0002,0,8,17,0.7408027690960552,0,0,none
TXN323265,UKM004,grocery,2025-09-19 02:18:00,2,4,45518.53,Medan,DEV_0030,0,7,33,0.9090217666999881,0,0,none
TXN818729,UKM005,beauty,2025-10-29 16:05:00,16,2,53382.94,Jakarta,DEV_0047,0,3,13,1.2854656234237258,0,0,none
TXN135867,UKM004,grocery,2025-03-23 23:46:00,23,6,123245.91,Medan,DEV_0013,0,6,35,0.7681079697500137,0,0,none
TXN485896,UKM001,food,2025-05-20 03:51:00,3,1,66830.51,Surabaya,DEV_0018,0,7,33,0.8702325436541137,0,0,none
TXN747637,UKM002,retail,2025-08-14 20:56:00,20,3,432300.59,Solo,DEV_0023,0,1,33,0.7757633038125363,0,0,none
TXN696146,UKM002,retail,2025-06-15 18:48:00,18,6,111181.58,Solo,DEV_0026,0,1,13,0.9575411087986457,0,0,none
TXN361736,UKM001,food,2025-06-10 20:17:00,20,1,45510.42,Surabaya,DEV_0041,0,1,16,1.3431262129620787,0,0,none
TXN329284,UKM004,grocery,2025-01-11 07:53:00,7,5,243080.26,Medan,DEV_0042,0,6,9,1.4805977963840238,0,0,none
TXN115372,UKM002,retail,2025-11-09 14:51:00,14,6,187477.83,Solo,DEV_0026,0,5,15,0.8925266866277476,0,0,none
TXN684527,UKM005,beauty,2025-06-19 16:26:00,16,3,784274.34,Jakarta,DEV_0026,0,7,39,1.4860476054870122,0,0,none
TXN870257,UKM004,grocery,2025-07-04 20:21:00,20,4,1643508.73,Medan,DEV_0030,0,4,18,0.92611295721736,0,0,none
TXN367199,UKM004,grocery,2025-05-20 08:38:00,8,1,1350529.91,Medan,DEV_0042,0,4,28,1.1119367191273029,0,0,none
TXN361535,UKM003,service,2025-08-20 16:31:00,16,2,611132.18,Bandung,DEV_0006,0,6,21,0.9213299291851432,0,0,none
TXN383431,UKM004,grocery,2025-07-20 05:53:00,5,6,67989.83,Medan,DEV_0048,0,5,13,0.8183033099468103,0,0,none
TXN622365,UKM005,beauty,2025-09-25 17:13:00,17,3,284081.82,Jakarta,DEV_0047,0,8,9,0.7118749238772313,0,0,none
TXN678863,UKM005,beauty,2025-09-10 12:41:00,12,2,39719.2,Jakarta,DEV_0041,0,8,7,1.1356016105747342,0,0,none
TXN673719,UKM004,grocery,2025-12-27 13:19:00,13,5,501296.57,Medan,DEV_0004,0,2,7,0.8521345262848845,0,0,none
TXN347989,UKM004,grocery,2025-08-01 10:15:00,10,4,26473.4,Medan,DEV_0013,0,1,19,1.1295989690108832,0,0,none
TXN632280,UKM001,food,2025-10-06 16:50:00,16,0,731483.93,Surabaya,DEV_0016,0,1,29,0.6610879436027146,0,0,none
TXN545032,UKM004,grocery,2025-09-11 11:06:00,11,3,89867.17,Medan,DEV_0048,0,5,38,1.297018369214908,0,0,none
TXN365449,UKM003,service,2025-07-05 20:19:00,20,5,91108.62,Bandung,DEV_0006,0,4,21,0.8759653889584614,0,0,none
TXN605777,UKM005,beauty,2025-09-20 18:57:00,18,5,102219.58,Jakarta,DEV_0041,0,3,9,1.0495121909613216,0,0,none
TXN498238,UKM005,beauty,2025-02-24 11:03:00,11,0,1731179.93,Jakarta,DEV_0030,0,6,14,1.1155324096379138,0,0,none
TXN847295,UKM002,retail,2025-07-06 10:50:00,10,6,511612.01,Solo,DEV_0031,0,5,16,1.0919168446220242,0,0,none
TXN926658,UKM004,grocery,2025-04-19 11:16:00,11,5,266719.0,Medan,DEV_0004,0,3,27,0.8670343922716913,0,0,none
TXN352077,UKM005,beauty,2025-07-09 17:38:00,17,2,1083359.11,Jakarta,DEV_0030,0,6,19,0.8140386788126344,0,0,none
TXN328515,UKM003,service,2025-01-12 02:27:00,2,6,90171.91,Bandung,DEV_0001,0,6,35,0.8334180735960486,0,0,none
TXN574610,UKM002,retail,2025-12-19 08:45:00,8,4,623914.26,Solo,DEV_0039,0,2,13,1.7495291451164485,0,0,none
TXN357874,UKM001,food,2025-12-29 14:17:00,14,0,63332.82,Surabaya,DEV_0002,0,6,18,0.6873866763270691,0,0,none
TXN394241,UKM002,retail,2025-08-04 06:43:00,6,0,1371844.37,Solo,DEV_0189,1,4,25,0.7158390966521486,1,1,identity_theft
TXN670848,UKM003,service,2025-02-07 08:58:00,8,4,234634.32,Bandung,DEV_0009,0,2,30,0.86419295544714,0,0,none
TXN179824,UKM004,grocery,2025-08-12 08:19:00,3,1,6552796.69,Jakarta,DEV_0178,1,3,37,1.075132778054786,1,1,account_takeover
TXN458048,UKM004,grocery,2025-01-14 18:57:00,18,1,111805.1,Medan,DEV_0030,0,1,33,0.8774740449606049,0,0,none
TXN442073,UKM004,grocery,2025-11-13 04:11:00,4,3,56927.53,Medan,DEV_0004,0,6,7,0.9404193533939547,0,0,none
TXN686075,UKM001,food,2025-08-26 21:33:00,21,1,190545.85,Surabaya,DEV_0016,0,6,33,1.569037894796184,0,0,none
TXN536158,UKM001,food,2025-07-04 17:47:00,17,4,864785.83,Surabaya,DEV_0002,0,1,22,1.1503282509819535,0,0,none
TXN743243,UKM005,beauty,2025-07-07 16:32:00,16,0,1169010.16,Jakarta,DEV_0030,0,4,15,1.0622882194047725,0,0,none
TXN216971,UKM004,grocery,2025-06-30 01:30:00,1,0,59419.81,Medan,DEV_0042,0,7,30,1.1935550489442706,0,0,none
TXN615139,UKM003,service,2025-08-17 17:53:00,17,6,563364.54,Bandung,DEV_0006,0,8,8,1.1039581054939,0,0,none
TXN916818,UKM003,service,2025-05-01 06:18:00,6,3,42085.3,Bandung,DEV_0006,0,1,6,0.4948802297157854,0,0,none
TXN785989,UKM003,service,2025-07-06 00:50:00,0,6,61578.48,Bandung,DEV_0043,0,6,11,1.099311670845164,0,0,none
TXN248391,UKM002,retail,2025-10-16 20:10:00,20,3,388175.17,Solo,DEV_0023,0,4,28,0.6713441833463314,0,0,none
TXN437959,UKM005,beauty,2025-12-30 13:18:00,13,1,658515.96,Jakarta,DEV_0041,0,2,38,1.0040966991512372,0,0,none
TXN176780,UKM004,grocery,2025-12-23 07:39:00,7,1,259538.06,Medan,DEV_0042,0,4,16,1.07343538588105,0,0,none
TXN555481,UKM002,retail,2025-07-24 11:00:00,11,3,168922.08,Solo,DEV_0039,0,3,16,1.1303507938273918,0,0,none
TXN984832,UKM002,retail,2025-06-11 20:20:00,4,2,2416825.72,Palembang,DEV_0116,1,3,13,1.6477363463809875,1,1,account_takeover
TXN863112,UKM002,retail,2025-10-19 08:57:00,8,6,1451810.12,Solo,DEV_0026,0,8,32,0.8547644516245547,0,0,none
TXN823642,UKM005,beauty,2025-01-27 13:20:00,13,0,603316.54,Jakarta,DEV_0030,0,7,37,0.10719025779714264,0,0,none
TXN194959,UKM004,grocery,2025-11-23 10:35:00,10,6,98877.27,Medan,DEV_0013,0,8,7,1.1783527007894408,0,0,none
TXN170069,UKM003,service,2025-06-02 11:17:00,11,0,376908.22,Bandung,DEV_0031,0,5,38,0.9693830828113457,0,0,none
TXN662947,UKM005,beauty,2025-03-06 08:01:00,8,3,26198.05,Jakarta,DEV_0047,0,8,23,0.6593667416988631,0,0,none
TXN603772,UKM003,service,2025-02-22 10:25:00,10,5,170897.58,Bandung,DEV_0006,0,7,32,0.8316732607057008,0,0,none
TXN696000,UKM005,beauty,2025-09-15 05:01:00,5,0,94907.75,Jakarta,DEV_0047,0,2,15,1.102759296918878,0,0,none
TXN508807,UKM005,beauty,2025-09-03 21:19:00,21,2,85001.38,Jakarta,DEV_0041,0,3,29,0.5785704334998998,0,0,none
TXN438908,UKM004,grocery,2025-08-14 23:13:00,23,3,107868.6,Medan,DEV_0030,0,8,28,0.5720608265728764,0,0,none
TXN463204,UKM004,grocery,2025-08-14 13:53:00,13,3,413337.51,Medan,DEV_0030,0,3,13,0.9315545952135297,0,0,none
TXN883951,UKM004,grocery,2025-01-10 02:58:00,2,4,82747.57,Medan,DEV_0042,0,6,30,0.5930364843140383,0,0,none
TXN454086,UKM002,retail,2025-01-27 06:13:00,6,0,12090.15,Solo,DEV_0031,0,3,29,1.7647029126153166,0,0,none
TXN829570,UKM003,service,2025-06-03 22:56:00,22,1,236657.04,Bandung,DEV_0009,0,8,10,1.2911387910719998,0,0,none
TXN309795,UKM001,food,2025-12-06 17:20:00,17,5,260859.55,Surabaya,DEV_0018,0,7,21,0.9476937226291493,0,0,none
TXN938859,UKM005,beauty,2025-09-07 05:52:00,5,6,102223.3,Jakarta,DEV_0015,0,5,31,1.0419475813978158,0,0,none
TXN239046,UKM004,grocery,2025-11-25 12:33:00,12,1,163062.75,Medan,DEV_0013,0,8,28,1.211544597681453,0,0,none
TXN193511,UKM004,grocery,2025-05-18 13:48:00,13,6,89900.96,Medan,DEV_0048,0,5,29,0.9384122435114458,0,0,none
TXN298667,UKM001,food,2025-11-20 14:47:00,14,3,633146.8,Surabaya,DEV_0008,0,1,17,1.2154557177123804,0,0,none
TXN569142,UKM002,retail,2025-06-23 07:02:00,7,0,51957.56,Solo,DEV_0035,0,2,5,0.8486098773132297,0,0,none
TXN920375,UKM003,service,2025-05-06 14:00:00,14,1,75431.66,Bandung,DEV_0009,0,5,27,1.1870026902024486,0,0,none
TXN136691,UKM004,grocery,2025-06-10 13:01:00,13,1,224476.09,Medan,DEV_0048,0,3,26,1.1441833645745783,0,0,none
TXN511540,UKM004,grocery,2025-02-26 14:55:00,14,2,188694.07,Medan,DEV_0013,0,1,12,0.8801725657041949,0,0,none
TXN919694,UKM003,service,2025-05-03 23:13:00,23,5,230646.16,Bandung,DEV_0001,0,1,20,1.2698684130214923,0,0,none
TXN591754,UKM003,service,2025-07-20 05:55:00,2,6,2526753.83,Palembang,DEV_0119,1,6,32,1.605341934637909,1,1,account_takeover
TXN939871,UKM005,beauty,2025-06-06 13:44:00,13,4,53977.2,Jakarta,DEV_0026,0,8,24,0.7368598184657726,0,0,none
TXN406400,UKM003,service,2025-06-17 00:01:00,0,1,62876.1,Bandung,DEV_0001,0,4,10,0.30237395375809595,0,0,none
TXN504032,UKM002,retail,2025-09-24 15:55:00,15,2,33167.77,Solo,DEV_0026,0,7,21,0.8361874603549837,0,0,none
TXN897962,UKM002,retail,2025-01-20 01:16:00,1,0,114011.75,Solo,DEV_0031,0,8,34,0.9181200039323462,0,0,none
TXN350675,UKM001,food,2025-03-09 11:18:00,11,6,59844.85,Surabaya,DEV_0041,0,1,35,1.18135459790661,0,0,none
TXN101007,UKM004,grocery,2025-07-05 13:30:00,13,5,163831.2,Medan,DEV_0048,0,2,5,0.9919761096481224,0,0,none
TXN767814,UKM001,food,2025-09-15 17:44:00,17,0,653772.33,Surabaya,DEV_0002,0,2,27,1.0897877741219475,0,0,none
TXN587597,UKM005,beauty,2025-07-19 13:37:00,13,5,2510896.28,Jakarta,DEV_0047,0,25,35,18.73570160210251,0,1,card_fraud
TXN637910,UKM003,service,2025-08-16 23:27:00,23,5,310798.48,Bandung,DEV_0006,0,2,39,1.0574352147872057,0,0,none
TXN297006,UKM004,grocery,2025-10-28 10:26:00,10,1,608642.93,Medan,DEV_0030,0,3,21,1.0869353435974665,0,0,none
TXN413074,UKM005,beauty,2025-07-31 22:36:00,22,3,54132.03,Jakarta,DEV_0030,0,2,8,1.1858970075289443,0,0,none
TXN910663,UKM003,service,2025-08-26 17:37:00,17,1,194455.27,Bandung,DEV_0009,0,3,11,1.0243874275127443,0,0,none
TXN691419,UKM002,retail,2025-12-09 19:36:00,19,1,53219.89,Solo,DEV_0023,0,2,29,1.0047046709414873,0,0,none
TXN462126,UKM002,retail,2025-03-28 07:17:00,7,4,105712.22,Solo,DEV_0035,0,6,17,0.9164881097176318,0,0,none
TXN912534,UKM004,grocery,2025-02-26 11:17:00,11,2,303627.92,Medan,DEV_0030,0,8,39,0.812049935187002,0,0,none
TXN278322,UKM005,beauty,2025-04-07 21:08:00,21,0,323714.3,Jakarta,DEV_0047,0,8,34,1.8671928971197413,0,0,none
TXN700366,UKM004,grocery,2025-03-31 19:11:00,19,0,166176.2,Medan,DEV_0013,0,1,34,0.4122455173792069,0,0,none
TXN431450,UKM004,grocery,2025-06-25 20:08:00,20,2,312109.26,Medan,DEV_0004,0,5,14,1.1519909364727008,0,0,none
TXN876909,UKM001,food,2025-02-19 15:08:00,15,2,1996860.72,Surabaya,DEV_0002,0,3,26,1.1257057028098136,0,0,none
TXN510299,UKM002,retail,2025-04-22 03:01:00,3,1,119630.69,Solo,DEV_0035,0,3,22,1.375939847430473,0,0,none
TXN833663,UKM004,grocery,2025-05-06 19:41:00,19,1,687208.19,Medan,DEV_0004,0,7,7,1.1327008779928591,0,0,none
TXN560412,UKM004,grocery,2025-11-07 17:05:00,17,4,55103.36,Medan,DEV_0004,0,8,19,0.4205643132711335,0,0,none
TXN328472,UKM002,retail,2025-07-03 19:08:00,19,3,925402.94,Solo,DEV_0031,0,7,37,0.5773242691928426,0,0,none
TXN182822,UKM005,beauty,2025-02-15 03:59:00,3,5,108752.19,Jakarta,DEV_0026,0,2,29,0.938304426443984,0,0,none
TXN991912,UKM002,retail,2025-11-12 23:23:00,23,2,112877.23,Solo,DEV_0035,0,5,40,1.3486778792517,0,0,none
TXN219049,UKM005,beauty,2025-09-09 12:09:00,12,1,59558.76,Jakarta,DEV_0015,0,6,24,0.8003398398973962,0,0,none
TXN556367,UKM002,retail,2025-09-12 23:27:00,23,4,64653.74,Solo,DEV_0023,0,4,21,0.6772790054675166,0,0,none
TXN775127,UKM002,retail,2025-11-13 05:22:00,5,3,145778.58,Solo,DEV_0039,0,6,38,1.3215789595635392,0,0,none
TXN322630,UKM005,beauty,2025-11-12 21:37:00,21,2,280155.28,Jakarta,DEV_0047,0,7,35,0.9014388333734379,0,0,none
TXN713446,UKM005,beauty,2025-06-20 10:04:00,10,4,172597.45,Jakarta,DEV_0015,0,5,11,1.1187092519824013,0,0,none
TXN108950,UKM002,retail,2025-10-18 13:22:00,13,5,273580.1,Solo,DEV_0023,0,7,15,1.0429918915000012,0,0,none
TXN517162,UKM004,grocery,2025-06-25 08:28:00,8,2,208474.26,Medan,DEV_0042,0,8,13,0.903676171162226,0,0,none
TXN810034,UKM002,retail,2026-01-01 17:56:00,17,3,86858.76,Solo,DEV_0031,0,6,33,1.1429953122401673,0,0,none
TXN540661,UKM003,service,2025-03-27 13:29:00,13,3,125453.77,Bandung,DEV_0001,0,6,5,0.4281290139731858,0,0,none
TXN941001,UKM004,grocery,2025-12-08 02:18:00,2,0,209266.17,Medan,DEV_0030,0,2,10,0.7986366774598334,0,0,none
TXN267775,UKM001,food,2025-04-16 05:00:00,5,2,139058.97,Surabaya,DEV_0016,0,4,5,1.023146948865315,0,0,none
TXN531905,UKM002,retail,2025-05-29 07:23:00,7,3,31096.78,Solo,DEV_0035,0,1,26,1.1334560612672464,0,0,none
TXN694791,UKM003,service,2025-06-26 15:46:00,15,3,173516.09,Bandung,DEV_0031,0,3,28,1.0889718030082924,0,0,none
TXN854354,UKM002,retail,2025-02-09 19:04:00,19,6,1205904.41,Solo,DEV_0035,0,8,39,1.0483898627988086,0,0,none
TXN990856,UKM005,beauty,2025-08-09 19:11:00,19,5,125271.26,Jakarta,DEV_0015,0,4,26,1.1382875925571907,0,0,none
TXN879068,UKM004,grocery,2025-08-22 10:07:00,10,4,491483.09,Medan,DEV_0013,0,3,29,1.1157464459296669,0,0,none
TXN469514,UKM003,service,2025-05-15 08:36:00,8,3,61864.37,Bandung,DEV_0009,0,7,5,0.7253103110924621,0,0,none
TXN475050,UKM004,grocery,2025-10-04 01:09:00,1,5,103926.16,Medan,DEV_0048,0,1,9,1.284058438493854,0,0,none
TXN100283,UKM002,retail,2025-02-09 19:06:00,19,6,62324.07,Solo,DEV_0026,0,1,5,0.6635409557724918,0,0,none
TXN707863,UKM005,beauty,2025-03-04 13:29:00,13,1,217014.6,Jakarta,DEV_0041,0,6,28,0.8284784253324432,0,0,none
TXN729281,UKM002,retail,2025-04-08 15:16:00,15,1,645093.65,Solo,DEV_0026,0,7,7,0.8048020517894849,0,0,none
TXN207980,UKM003,service,2025-01-26 21:19:00,21,6,34453.37,Bandung,DEV_0043,0,7,19,0.8602147065783847,0,0,none
TXN729562,UKM003,service,2025-04-11 07:01:00,7,4,104520.31,Bandung,DEV_0001,0,4,27,0.9673454124792515,0,0,none
TXN591075,UKM002,retail,2025-04-20 05:20:00,5,6,50205.35,Solo,DEV_0039,0,8,28,1.166016694922328,0,0,none
TXN130738,UKM003,service,2025-12-28 08:53:00,8,6,537602.05,Bandung,DEV_0006,0,2,7,1.1401272831980724,0,0,none
TXN838260,UKM002,retail,2025-06-20 06:43:00,6,4,96072.64,Solo,DEV_0023,0,5,6,0.5215732125510003,0,0,none
TXN483394,UKM002,retail,2025-08-24 05:56:00,5,6,255984.6,Solo,DEV_0026,0,6,39,0.9559439436234097,0,0,none
TXN880371,UKM004,grocery,2025-02-22 15:10:00,15,5,129471.02,Medan,DEV_0048,0,3,37,1.128303031302979,0,0,none
TXN570419,UKM002,retail,2025-07-08 19:05:00,19,1,272885.06,Solo,DEV_0026,0,1,26,1.1691363625020743,0,0,none
TXN220247,UKM005,beauty,2025-11-02 22:57:00,22,6,198750.14,Jakarta,DEV_0030,0,3,29,0.9032176681595061,0,0,none
TXN984694,UKM002,retail,2025-11-13 21:58:00,21,3,233322.58,Solo,DEV_0031,0,3,11,1.3141829225678388,0,0,none
TXN112608,UKM004,grocery,2025-03-21 05:09:00,5,4,74507.91,Medan,DEV_0013,0,4,22,1.5841912686669026,0,0,none
TXN881307,UKM004,grocery,2025-03-26 16:57:00,16,2,713146.79,Medan,DEV_0030,0,3,29,0.4292121290705675,0,0,none
TXN384027,UKM002,retail,2025-05-20 02:28:00,2,1,37520.44,Solo,DEV_0035,0,2,19,1.0170225049890458,0,0,none
TXN888295,UKM001,food,2025-09-01 14:16:00,14,0,92280.0,Surabaya,DEV_0008,0,5,38,0.7552569145103685,0,0,none
TXN186701,UKM003,service,2025-03-21 01:18:00,1,4,2726696.49,Bandung,DEV_0043,0,24,33,8.733661189658557,0,1,card_fraud
TXN797179,UKM002,retail,2025-01-06 00:49:00,0,0,85743.03,Solo,DEV_0026,0,1,10,1.024896225643753,0,0,none
TXN827603,UKM002,retail,2025-01-08 08:53:00,8,2,1250875.12,Solo,DEV_0039,0,3,31,1.0234022255436572,0,0,none
TXN887116,UKM002,retail,2025-11-21 04:09:00,4,4,76869.02,Solo,DEV_0023,0,8,6,0.7612033269973738,0,0,none
TXN811706,UKM005,beauty,2025-04-11 20:22:00,20,4,232038.07,Jakarta,DEV_0026,0,8,10,0.7787144912279683,0,0,none
TXN500809,UKM003,service,2025-05-27 01:23:00,1,1,175222.32,Bandung,DEV_0031,0,8,11,0.7421802367548398,0,0,none
TXN817495,UKM003,service,2025-11-01 17:14:00,17,5,548694.88,Bandung,DEV_0043,0,6,7,0.7149686292563052,0,0,none
TXN817798,UKM003,service,2025-12-17 21:43:00,21,2,904103.28,Bandung,DEV_0001,0,4,36,0.9245344299447591,0,0,none
TXN124570,UKM002,retail,2025-08-06 16:47:00,16,2,752760.09,Solo,DEV_0023,0,5,34,1.02394044521762,0,0,none
TXN230626,UKM004,grocery,2025-10-08 06:02:00,6,2,71437.44,Medan,DEV_0004,0,6,35,0.75497862044053,0,0,none
TXN963442,UKM002,retail,2025-12-21 12:05:00,12,6,106912.19,Solo,DEV_0035,0,2,37,1.0204216807745863,0,0,none
TXN878460,UKM005,beauty,2025-12-22 07:12:00,7,0,107691.71,Jakarta,DEV_0047,0,6,34,0.6794687542462514,0,0,none
TXN626865,UKM005,beauty,2025-07-04 04:04:00,4,4,109791.98,Jakarta,DEV_0026,0,1,25,1.1444485961701374,0,0,none
TXN985964,UKM002,retail,2025-09-16 04:00:00,4,1,109479.7,Solo,DEV_0031,0,3,13,0.28577826834295084,0,0,none
TXN207903,UKM001,food,2025-03-22 08:49:00,8,5,351281.15,Surabaya,DEV_0016,0,2,19,1.3141294907836463,0,0,none
TXN439896,UKM003,service,2025-05-27 19:35:00,19,1,114024.57,Bandung,DEV_0031,0,8,15,1.0678912623235404,0,0,none
TXN872454,UKM004,grocery,2025-06-17 01:30:00,1,1,275938.54,Medan,DEV_0030,0,3,22,0.8578351390642842,0,0,none
TXN117634,UKM002,retail,2025-11-23 08:17:00,8,6,61499.48,Solo,DEV_0035,0,8,33,0.8226165971890883,0,0,none
TXN257677,UKM001,food,2025-12-03 19:55:00,19,2,2032078.99,Surabaya,DEV_0002,0,2,14,1.2644919270848352,0,0,none
TXN171897,UKM003,service,2025-11-12 21:15:00,21,2,59107.36,Bandung,DEV_0031,0,1,38,1.497660908336599,0,0,none
TXN422594,UKM003,service,2025-01-04 22:38:00,22,5,89606.5,Bandung,DEV_0031,0,7,27,1.2181513778601847,0,0,none
TXN181628,UKM005,beauty,2025-04-05 12:19:00,12,5,12949.94,Jakarta,DEV_0015,0,5,29,1.0383965091031793,0,0,none
TXN108363,UKM002,retail,2025-05-08 05:06:00,5,3,95508.15,Solo,DEV_0031,0,8,13,0.5576491938855292,0,0,none
